username_sim,name_sim,loc_sim,bio_sim,website_sim,birthday_sim,fb_username,tw_username,fb_matcher,tw_matcher,Label
0.5015151515151516,0.0,0.0,0.0,0.0,1,officialjozyaltidore,UdacityDave,JozyAltidore,evansde,0
0.4407407407407407,0.0,0.0,0.0,0.0,1,officialjozyaltidore,adamdoupe,JozyAltidore,adamdoupe,0
0.48888888888888893,0.0,0.0,0.0,0.0,1,officialjozyaltidore,JozyAltidore,JozyAltidore,officialjozyaltidore,1
0.5611111111111111,0.0,0.0,0.0,0.0,1,officialjozyaltidore,realDonaldTrump,JozyAltidore,DonaldTrump,0
0.46428571428571425,0.0,0.0,0.0,0.0,1,margret.karimi,bviswana,KarimiMaggy,vbimal,0
0.43650793650793646,0.0,0.0,0.0,0.0,1,margret.karimi,kdroege,KarimiMaggy,kelvin.droegemeier,0
0.4341269841269841,0.5567765567765568,0.0,0.021163878962397575,0.0,1,margret.karimi,kelleymohara,KarimiMaggy,KelleyOharaOfficial,0
0.4920634920634921,0.6456043956043956,0.409306742640076,0.044568419456481934,0.0,1,margret.karimi,mPinoe,KarimiMaggy,mPinoe,0
0.4380952380952381,0.5079365079365079,0.5468409586056645,0.25099843740463257,0.0,1,margret.karimi,giovanni_vigna,KarimiMaggy,giovanni.vigna,0
0.4047619047619047,0.0,0.0,0.0,0.0,1,margret.karimi,adamdoupe,KarimiMaggy,adamdoupe,0
0.47056277056277057,0.0,0.0,0.0,0.0,1,margret.karimi,KarimiMaggy,KarimiMaggy,margret.karimi,1
0.4053030303030303,0.0,0.0,0.0,0.0,1,kcpicket,MayorBowser,KerryPicket,MayorMurielBowser,0
0.47222222222222215,0.0,0.0,0.0,0.0,1,kcpicket,BSUCOEN_Dean,KerryPicket,joann.lighty,0
0.0,0.0,0.0,0.0,0.0,1,kcpicket,djg98115,KerryPicket,dan.grossman.90,0
0.31666666666666665,0.0,0.0,0.0,0.0,1,kcpicket,vyas_sekar,KerryPicket,vyas.sekar,0
0.4772727272727273,0.0,0.0,0.0,0.0,1,kcpicket,KarimiMaggy,KerryPicket,margret.karimi,0
0.837121212121212,0.0,0.0,0.0,0.0,1,kcpicket,KerryPicket,KerryPicket,kcpicket,1
0.41203703703703703,0.0,0.0,0.0,0.0,1,kcpicket,LiJundong,KerryPicket,jundong.li.5,0
0.47377622377622375,0.4256410256410256,0.0,0.11631408333778381,0.0,1,kevin.skadron,mrigabansal,KevinSkadron,mriga.bansal,0
0.4256410256410256,0.5578865578865578,0.0,0.10052047669887543,0.0,1,kevin.skadron,vadve,KevinSkadron,vadve,0
0.4006410256410256,0.5109157509157509,0.5185185185185185,0.12632200121879578,0.5533910533910533,1,kevin.skadron,geomblog,KevinSkadron,geomblog,0
0.4586894586894587,0.46367521367521364,0.4980392156862745,0.2199656218290329,0.0,1,kevin.skadron,abrpritom,KevinSkadron,abrpritom,0
0.5571095571095571,0.5337606837606838,0.5054761904761905,0.019960619509220123,0.5661436199193637,1,kevin.skadron,KerryPicket,KevinSkadron,kcpicket,0
0.9743589743589745,0.0,0.0,0.0,0.0,1,kevin.skadron,KevinSkadron,KevinSkadron,kevin.skadron,1
0.5007122507122507,0.58005698005698,0.4288888888888889,0.2768952250480652,0.4047619047619047,1,kevin.skadron,ben_nassi,KevinSkadron,ben.nassi,0
0.5703703703703703,0.5444444444444444,0.4777777777777778,0.0,0.0,1,mark.krzmarzick,arvidkahl,KrzmarzickMJ,arvid.kahl,0
0.46262626262626255,0.0,0.0,0.0,0.0,1,mark.krzmarzick,ShamKakade6,KrzmarzickMJ,sham.kakade,0
0.5111111111111111,0.5444444444444444,0.0,0.0,0.0,1,mark.krzmarzick,edmorrish,KrzmarzickMJ,edmorrish,0
0.47301587301587295,0.4777777777777778,0.5351851851851852,0.0,0.0,1,mark.krzmarzick,DerLola,KrzmarzickMJ,laurent.vandommelen,0
0.3925925925925926,0.5247863247863248,0.4904761904761905,0.0,0.0,1,mark.krzmarzick,tahantech,KrzmarzickMJ,charles.tahan,0
0.7621212121212121,0.0,0.0,0.0,0.0,1,mark.krzmarzick,KrzmarzickMJ,KrzmarzickMJ,mark.krzmarzick,1
0.3972222222222222,0.45,0.6696969696969698,0.0,0.0,0,mark.krzmarzick,ivanevti,KrzmarzickMJ,ivan.evtimov5,0
0.40277777777777773,0.0,0.0,0.0,0.0,1,kyle.bowe.90,bviswana,KyleBowe4,vbimal,0
0.6111111111111112,0.6768416768416768,0.0,0.0,0.0,1,kyle.bowe.90,kelleymohara,KyleBowe4,KelleyOharaOfficial,0
0.5570707070707072,0.6185185185185186,0.4761904761904762,0.0,0.0,1,kyle.bowe.90,markroberge,KyleBowe4,markroberge,0
0.3867521367521367,0.3899782135076253,0.5387667887667887,0.0,0.0,1,kyle.bowe.90,SpursOfficial,KyleBowe4,TottenhamHotspur,0
0.4935897435897436,0.5516569200779727,0.37142857142857144,0.0,0.0,0,kyle.bowe.90,alexisohanian,KyleBowe4,alexis.ohanian,0
0.8518518518518517,0.9666666666666667,0.4619047619047619,0.0,0.0,1,kyle.bowe.90,KyleBowe4,KyleBowe4,kyle.bowe.90,1
0.4444444444444444,0.4047619047619047,0.6522181522181523,0.0,0.0,1,kyle.bowe.90,LibanAbdiAli,KyleBowe4,Libancc,0
0.0,0.0,0.0,0.0,0.0,1,jundong.li.5,sama730,LiJundong,sahar.mazloom,0
0.39646464646464646,0.5166666666666667,0.5515873015873016,0.0,0.0,1,jundong.li.5,AdamWierman,LiJundong,adamwierman,0
0.39814814814814814,0.0,0.0,0.0,0.0,1,jundong.li.5,saxenaUAB,LiJundong,nitesh.saxena.7503,0
0.4305555555555555,0.0,0.0,0.0,0.0,1,jundong.li.5,soojinm1,LiJundong,soojin.moon.96,0
0.39646464646464646,0.0,0.0,0.0,0.0,1,jundong.li.5,WxAlexandra,LiJundong,alex.andersonfrey,0
0.39444444444444443,0.4333333333333333,0.0,0.0,0.0,1,jundong.li.5,waitbutwhy,LiJundong,timurban80,0
0.7870370370370371,0.0,0.0,0.0,0.0,1,jundong.li.5,LiJundong,LiJundong,jundong.li.5,1
0.5428571428571428,0.5047619047619047,0.3873456790123457,0.10129301249980927,0.392203548085901,1,Libancc,PerlmanOfficial,LibanAbdiAli,Itzhakperlmanofficial,0
0.48917748917748916,0.4579365079365079,0.0,0.09366549551486969,0.4072120802343926,1,Libancc,GaryLineker,LibanAbdiAli,officialgarylineker,0
0.4087301587301588,0.26556776556776557,0.3873456790123457,0.08911790698766708,0.34465575703965795,1,Libancc,GreggJarrett,LibanAbdiAli,TheGreggJarrett,0
0.4047619047619047,0.715452847805789,0.40061728395061724,0.1823921501636505,0.46249999999999997,1,Libancc,nataliabielova,LibanAbdiAli,natalia.bielova,0
0.4142857142857143,0.0,0.0,0.0,0.0,1,Libancc,vyas_sekar,LibanAbdiAli,vyas.sekar,0
0.48412698412698413,0.0,0.0,0.0,0.0,1,Libancc,KrzmarzickMJ,LibanAbdiAli,mark.krzmarzick,0
0.7103174603174603,1.0,0.8333333333333334,0.15685081481933594,0.4360071301247772,1,Libancc,LibanAbdiAli,LibanAbdiAli,Libancc,1
0.35185185185185186,0.5830409356725146,0.42321428571428577,0.061039723455905914,0.0,1,lorenax92,Aaroth,Lorenax92,aaron.roth.77,0
0.3013468013468013,0.0,0.0,0.0,0.0,1,lorenax92,Mazharul_13,Lorenax92,IslamMazharul13,0
0.5353535353535354,0.5059011164274322,0.5765873015873016,0.02100875787436962,0.0,1,lorenax92,J_Klinsmann,Lorenax92,JuergenKlinsmann,0
0.5277777777777778,0.0,0.0,0.0,0.0,1,lorenax92,YupengZhang7,Lorenax92,100003490997242,0
0.5111111111111111,0.5391604010025063,0.4047619047619047,0.10978028178215027,0.0,1,lorenax92,hood_naturalist,Lorenax92,Hood.Naturalist,0
0.5222222222222223,0.46883876357560567,0.5714285714285715,0.04675648361444473,0.0,1,lorenax92,realDonaldTrump,Lorenax92,DonaldTrump,0
1.0,0.7243107769423558,0.9285714285714285,0.3659200668334961,0.0,1,lorenax92,Lorenax92,Lorenax92,lorenax92,1
0.4047619047619047,0.0,0.0,0.0,0.0,1,mtestoni1,connellybarnes,Mark_Testoni,connellybarnes,0
0.4761904761904761,0.5427350427350427,0.0,0.0,0.0,1,mtestoni1,dcurtis,Mark_Testoni,dcurtis,0
0.5353535353535354,0.0,0.0,0.0,0.0,1,mtestoni1,erichorvitz,Mark_Testoni,Eric.Horvitz,0
0.43703703703703706,0.5707070707070706,0.0,0.0,0.0,1,mtestoni1,vadve,Mark_Testoni,vadve,0
0.4166666666666667,0.5427350427350427,0.3581196581196581,0.0,0.0,1,mtestoni1,JozyAltidore,Mark_Testoni,officialjozyaltidore,0
